,Unnamed: 0,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
4995,4995,250 PHARR RD NE # 804,8/31/22,"$284,000.00 ",284000,359.4936709,790,2004,"250 PHARR RD NE # 804 Fulton County, GA","250%20PHARR%20RD%20NE%20#%20804%20Fulton%20County,%20GA","https://www.google.com/maps/search/250%20PHARR%20RD%20NE%20#%20804%20Fulton%20County,%20GA",33.8379648,-84.3781073
4996,4996,2499 PEACHTREE RD 408,8/31/22,"$314,500.00 ",314500,237.7173091,1323,1984,"2499 PEACHTREE RD 408 Fulton County, GA","2499%20PEACHTREE%20RD%20408%20Fulton%20County,%20GA","https://www.google.com/maps/search/2499%20PEACHTREE%20RD%20408%20Fulton%20County,%20GA",33.8231168,-84.3870478
4997,4997,4333 JETT RD NW,8/31/22,"$2,100,000.00 ",2100000,475.2206382,4419,2017,"4333 JETT RD NW Fulton County, GA","4333%20JETT%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4333%20JETT%20RD%20NW%20Fulton%20County,%20GA",33.874744,-84.39886
4998,4998,3571 TUXEDO PARK RD NW,8/31/22,"$4,200,000.00 ",4200000,671.3554987,6256,1981,"3571 TUXEDO PARK RD NW Fulton County, GA","3571%20TUXEDO%20PARK%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3571%20TUXEDO%20PARK%20RD%20NW%20Fulton%20County,%20GA",33.8509055,-84.4011794
4999,4999,4645 MOUNT PARAN PKWY NW,8/31/22,"$1,865,000.00 ",1865000,332.1460374,5615,1972,"4645 MOUNT PARAN PKWY NW Fulton County, GA","4645%20MOUNT%20PARAN%20PKWY%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4645%20MOUNT%20PARAN%20PKWY%20NW%20Fulton%20County,%20GA",33.8790228,-84.422334
5000,5000,3652 REMBRANDT RD NW,8/31/22,"$2,180,000.00 ",2180000,351.2163686,6207,1960,"3652 REMBRANDT RD NW Fulton County, GA","3652%20REMBRANDT%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3652%20REMBRANDT%20RD%20NW%20Fulton%20County,%20GA",33.8548256,-84.4191951
5001,5001,606 LOFTY LN,8/31/22,"$266,500.00 ",266500,198.5842027,1342,2006,"606 LOFTY LN Fulton County, GA","606%20LOFTY%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/606%20LOFTY%20LN%20Fulton%20County,%20GA",33.7432609,-84.503275
5002,5002,100 OLD FAIRBURN CLOSE,8/31/22,"$550,000.00 ",550000,139.4523327,3944,1972,"100 OLD FAIRBURN CLOSE Fulton County, GA","100%20OLD%20FAIRBURN%20CLOSE%20Fulton%20County,%20GA","https://www.google.com/maps/search/100%20OLD%20FAIRBURN%20CLOSE%20Fulton%20County,%20GA",33.6501223,-84.5400338
5003,5003,1092 ROSEWOOD DR NE,8/31/22,"$1,207,000.00 ",1207000,472.777125,2553,1930,"1092 ROSEWOOD DR NE Fulton County, GA","1092%20ROSEWOOD%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1092%20ROSEWOOD%20DR%20NE%20Fulton%20County,%20GA",33.7859926,-84.3514498
5004,5004,942 CARDOVA DR NE,8/31/22,"$690,000.00 ",690000,373.3766234,1848,1950,"942 CARDOVA DR NE Fulton County, GA","942%20CARDOVA%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/942%20CARDOVA%20DR%20NE%20Fulton%20County,%20GA",33.8169643,-84.3568724
5005,5005,936 PERSIMMON PNT,8/31/22,"$517,000.00 ",517000,263.7755102,1960,2006,"936 PERSIMMON PNT Fulton County, GA","936%20PERSIMMON%20PNT%20Fulton%20County,%20GA","https://www.google.com/maps/search/936%20PERSIMMON%20PNT%20Fulton%20County,%20GA",33.9272043,-84.3562896
5901,5901,3720 LIVERPOOL DR,8/9/22,"$380,000.00 ",380000,130.1369863,2920,2019,"3720 LIVERPOOL DR Fulton County, GA","3720%20LIVERPOOL%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/3720%20LIVERPOOL%20DR%20Fulton%20County,%20GA",33.6821748,-84.50897058
5007,5007,300 NESBIT ENTRY DR,8/31/22,"$575,000.00 ",575000,251.5310586,2286,1993,"300 NESBIT ENTRY DR Fulton County, GA","300%20NESBIT%20ENTRY%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/300%20NESBIT%20ENTRY%20DR%20Fulton%20County,%20GA",34.0093075,-84.2871396
5008,5008,2634 LONG POINTE DR,8/31/22,"$600,000.00 ",600000,200,3000,2005,"2634 LONG POINTE DR Fulton County, GA","2634%20LONG%20POINTE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2634%20LONG%20POINTE%20DR%20Fulton%20County,%20GA",34.0208737,-84.2832899
5009,5009,4580 SPRING VALLEY PKY,8/31/22,"$296,405.00 ",296405,183.8740695,1612,1968,"4580 SPRING VALLEY PKY Fulton County, GA","4580%20SPRING%20VALLEY%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/4580%20SPRING%20VALLEY%20PKY%20Fulton%20County,%20GA",33.6312023,-84.502862
5010,5010,7070 GALLOWAY POINT,8/31/22,"$253,000.00 ",253000,167.3280423,1512,2004,"7070 GALLOWAY POINT Fulton County, GA","7070%20GALLOWAY%20POINT%20Fulton%20County,%20GA","https://www.google.com/maps/search/7070%20GALLOWAY%20POINT%20Fulton%20County,%20GA",33.5642149,-84.4756003
5006,5006,377 TENTH ST NE # #9,8/31/22,"$1,125,000.00 ",1125000,679.3478261,1656,1945,"377 TENTH ST NE # #9 Fulton County, GA","377%20TENTH%20ST%20NE%20#%20#9%20Fulton%20County,%20GA","https://www.google.com/maps/search/377%20TENTH%20ST%20NE%20#%20#9%20Fulton%20County,%20GA",33.78152098,-84.37487831
5012,5012,623 KENT ST SE,8/31/22,"$635,000.00 ",635000,385.315534,1648,1920,"623 KENT ST SE Fulton County, GA","623%20KENT%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/623%20KENT%20ST%20SE%20Fulton%20County,%20GA",33.7376214,-84.3776757
5013,5013,68 CLAIRE DR SE,8/31/22,"$239,900.00 ",239900,428.3928571,560,1920,"68 CLAIRE DR SE Fulton County, GA","68%20CLAIRE%20DR%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/68%20CLAIRE%20DR%20SE%20Fulton%20County,%20GA",33.7053989,-84.3859823
7803,7803,381 TENTH ST NE #6,3/4/22,"$307,000.00 ",307000,407.1618037,754,1950,"381 TENTH ST NE #6 Fulton County, GA","381%20TENTH%20ST%20NE%20#6%20Fulton%20County,%20GA","https://www.google.com/maps/search/381%20TENTH%20ST%20NE%20#6%20Fulton%20County,%20GA",33.78152294,-84.3747356
5015,5015,2032 NORTH AVE NW,8/31/22,"$325,000.00 ",325000,354.8034934,916,1950,"2032 NORTH AVE NW Fulton County, GA","2032%20NORTH%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2032%20NORTH%20AVE%20NW%20Fulton%20County,%20GA",33.7685187,-84.4546913
5016,5016,2609 RIGGS DR,8/31/22,"$289,000.00 ",289000,210.6413994,1372,1958,"2609 RIGGS DR Fulton County, GA","2609%20RIGGS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2609%20RIGGS%20DR%20Fulton%20County,%20GA",33.6842279,-84.4666453
5017,5017,2617 RANTIN DR,8/31/22,"$265,000.00 ",265000,232.4561404,1140,1955,"2617 RANTIN DR Fulton County, GA","2617%20RANTIN%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2617%20RANTIN%20DR%20Fulton%20County,%20GA",33.6841921,-84.4710167
5018,5018,715 NEWPORT HOLLOW,8/31/22,"$1,375,000.00 ",1375000,295.3178694,4656,1992,"715 NEWPORT HOLLOW Fulton County, GA","715%20NEWPORT%20HOLLOW%20Fulton%20County,%20GA","https://www.google.com/maps/search/715%20NEWPORT%20HOLLOW%20Fulton%20County,%20GA",34.0809409,-84.2081376
5019,5019,14165 RESERVE MANOR LN,8/31/22,"$1,058,833.00 ",1058833,233.1204315,4542,2021,"14165 RESERVE MANOR LN Fulton County, GA","14165%20RESERVE%20MANOR%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/14165%20RESERVE%20MANOR%20LN%20Fulton%20County,%20GA",34.108023,-84.389464
5020,5020,1200 WINTHROPE CHASE DR,8/31/22,"$485,000.00 ",485000,312.2987766,1553,1997,"1200 WINTHROPE CHASE DR Fulton County, GA","1200%20WINTHROPE%20CHASE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1200%20WINTHROPE%20CHASE%20DR%20Fulton%20County,%20GA",34.0894101,-84.288495
5021,5021,7175 HICKORY HILL LN,8/31/22,"$310,000.00 ",310000,162.3036649,1910,1960,"7175 HICKORY HILL LN Fulton County, GA","7175%20HICKORY%20HILL%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/7175%20HICKORY%20HILL%20LN%20Fulton%20County,%20GA",33.5723696,-84.624427
5022,5022,7920 BEAR CREEK TRL,8/31/22,"$365,000.00 ",365000,119.8686371,3045,2000,"7920 BEAR CREEK TRL Fulton County, GA","7920%20BEAR%20CREEK%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/7920%20BEAR%20CREEK%20TRL%20Fulton%20County,%20GA",33.559169,-84.6474
5023,5023,220 BECKMAN ST,8/31/22,"$230,000.00 ",230000,121.5002641,1893,2006,"220 BECKMAN ST Fulton County, GA","220%20BECKMAN%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/220%20BECKMAN%20ST%20Fulton%20County,%20GA",33.5134728,-84.6677112
5024,5024,4400 MAY APPLE DR,8/31/22,"$800,000.00 ",800000,258.8996764,3090,1992,"4400 MAY APPLE DR Fulton County, GA","4400%20MAY%20APPLE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/4400%20MAY%20APPLE%20DR%20Fulton%20County,%20GA",34.0668844,-84.233038
5025,5025,11525 CROSSINGTON RD,8/31/22,"$680,000.00 ",680000,306.3063063,2220,1999,"11525 CROSSINGTON RD Fulton County, GA","11525%20CROSSINGTON%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/11525%20CROSSINGTON%20RD%20Fulton%20County,%20GA",34.0634485,-84.1911283
5026,5026,625 BOULDER WAY,8/31/22,"$1,450,000.00 ",1450000,301.1422638,4815,2000,"625 BOULDER WAY Fulton County, GA","625%20BOULDER%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/625%20BOULDER%20WAY%20Fulton%20County,%20GA",34.008635,-84.3996604
5027,5027,63 FORREST PL NE,8/31/22,"$435,000.00 ",435000,205.8684335,2113,1980,"63 FORREST PL NE Fulton County, GA","63%20FORREST%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/63%20FORREST%20PL%20NE%20Fulton%20County,%20GA",33.9182503,-84.3860097
5028,5028,205 RUMSON RD NE,8/16/22,"$989,001.00 ",989001,317.1908275,3118,1930,"205 RUMSON RD NE Fulton County, GA","205%20RUMSON%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/205%20RUMSON%20RD%20NE%20Fulton%20County,%20GA",33.8305082,-84.3809104
5029,5029,1096 PIEDMONT AVE NE 1,8/31/22,"$175,000.00 ",175000,312.5,560,1960,"1096 PIEDMONT AVE NE 1 Fulton County, GA","1096%20PIEDMONT%20AVE%20NE%201%20Fulton%20County,%20GA","https://www.google.com/maps/search/1096%20PIEDMONT%20AVE%20NE%201%20Fulton%20County,%20GA",33.7849015,-84.3790049
5030,5030,1100 PIEDMONT AVE NE 8,8/31/22,"$175,000.00 ",175000,312.5,560,1960,"1100 PIEDMONT AVE NE 8 Fulton County, GA","1100%20PIEDMONT%20AVE%20NE%208%20Fulton%20County,%20GA","https://www.google.com/maps/search/1100%20PIEDMONT%20AVE%20NE%208%20Fulton%20County,%20GA",33.7849015,-84.3790049
7755,7755,3530 PIEDMONT RD NE # P 1,3/4/22,"$724,900.00 ",724900,226.0367945,3207,1976,"3530 PIEDMONT RD NE # P 1 Fulton County, GA","3530%20PIEDMONT%20RD%20NE%20#%20P%201%20Fulton%20County,%20GA","https://www.google.com/maps/search/3530%20PIEDMONT%20RD%20NE%20#%20P%201%20Fulton%20County,%20GA",33.84895397,-84.3796434
2738,2738,3820 ROSWELL RD # 303,7/14/22,"$460,000.00 ",460000,273.8095238,1680,2005,"3820 ROSWELL RD # 303 Fulton County, GA","3820%20ROSWELL%20RD%20#%20303%20Fulton%20County,%20GA","https://www.google.com/maps/search/3820%20ROSWELL%20RD%20#%20303%20Fulton%20County,%20GA",33.85877321,-84.38162974
5033,5033,2641 OLD WESLEY PL,8/31/22,"$2,250,000.00 ",2250000,409.3886463,5496,2005,"2641 OLD WESLEY PL Fulton County, GA","2641%20OLD%20WESLEY%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/2641%20OLD%20WESLEY%20PL%20Fulton%20County,%20GA",33.8282082,-84.4227676
5034,5034,1200 WARFIELD ST NW,8/31/22,"$685,000.00 ",685000,312.7853881,2190,2022,"1200 WARFIELD ST NW Fulton County, GA","1200%20WARFIELD%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1200%20WARFIELD%20ST%20NW%20Fulton%20County,%20GA",33.7804996,-84.42668
5035,5035,200 RIVER VISTA DR UNIT 229,8/31/22,"$445,000.00 ",445000,296.6666667,1500,2010,"200 RIVER VISTA DR UNIT 229 Fulton County, GA","200%20RIVER%20VISTA%20DR%20UNIT%20229%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20RIVER%20VISTA%20DR%20UNIT%20229%20Fulton%20County,%20GA",33.9011253,-84.4399001
5036,5036,2558 OLDKNOW DR NW,8/31/22,"$274,900.00 ",274900,226.0690789,1216,1944,"2558 OLDKNOW DR NW Fulton County, GA","2558%20OLDKNOW%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2558%20OLDKNOW%20DR%20NW%20Fulton%20County,%20GA",33.7714647,-84.4708934
5037,5037,20 PINE CANYON DR SW # 5,8/31/22,"$226,000.00 ",226000,130.4849885,1732,2003,"20 PINE CANYON DR SW # 5 Fulton County, GA","20%20PINE%20CANYON%20DR%20SW%20#%205%20Fulton%20County,%20GA","https://www.google.com/maps/search/20%20PINE%20CANYON%20DR%20SW%20#%205%20Fulton%20County,%20GA",33.6754486,-84.4872399
5038,5038,3535 PARC CIR SW,8/31/22,"$245,000.00 ",245000,140.6429392,1742,2005,"3535 PARC CIR SW Fulton County, GA","3535%20PARC%20CIR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3535%20PARC%20CIR%20SW%20Fulton%20County,%20GA",33.698909,-84.4980986
5039,5039,3737 CROSBY DR NW,8/31/22,"$245,000.00 ",245000,245,1000,1958,"3737 CROSBY DR NW Fulton County, GA","3737%20CROSBY%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3737%20CROSBY%20DR%20NW%20Fulton%20County,%20GA",33.7730266,-84.50995
5040,5040,2688 RIVERS EDGE DR,8/31/22,"$589,000.00 ",589000,311.970339,1888,2003,"2688 RIVERS EDGE DR Fulton County, GA","2688%20RIVERS%20EDGE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2688%20RIVERS%20EDGE%20DR%20Fulton%20County,%20GA",33.8281136,-84.3491187
734,734,3820 ROSWELL RD # 401,12/2/22,"$440,000.00 ",440000,303.8674033,1448,2005,"3820 ROSWELL RD # 401 Fulton County, GA","3820%20ROSWELL%20RD%20#%20401%20Fulton%20County,%20GA","https://www.google.com/maps/search/3820%20ROSWELL%20RD%20#%20401%20Fulton%20County,%20GA",33.85877321,-84.38162974
5042,5042,427 WIMBLEDON RD NE,8/31/22,"$610,000.00 ",610000,392.0308483,1556,1949,"427 WIMBLEDON RD NE Fulton County, GA","427%20WIMBLEDON%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/427%20WIMBLEDON%20RD%20NE%20Fulton%20County,%20GA",33.8065489,-84.3732824
5043,5043,9375 NORTH LAKE DR,8/31/22,"$560,000.00 ",560000,231.7880795,2416,1980,"9375 NORTH LAKE DR Fulton County, GA","9375%20NORTH%20LAKE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/9375%20NORTH%20LAKE%20DR%20Fulton%20County,%20GA",34.0077682,-84.3257312
5044,5044,4485 SPRING VALLEY PKY,8/31/22,"$150,000.00 ",150000,94.93670886,1580,1977,"4485 SPRING VALLEY PKY Fulton County, GA","4485%20SPRING%20VALLEY%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/4485%20SPRING%20VALLEY%20PKY%20Fulton%20County,%20GA",33.6329766,-84.5051495
5045,5045,2825 EAST HAMPTON CT,8/31/22,"$246,000.00 ",246000,205,1200,1970,"2825 EAST HAMPTON CT Fulton County, GA","2825%20EAST%20HAMPTON%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/2825%20EAST%20HAMPTON%20CT%20Fulton%20County,%20GA",33.6000461,-84.4813878
5046,5046,747 RALPH MCGILL BLVD # 212,8/31/22,"$531,000.00 ",531000,427.5362319,1242,2004,"747 RALPH MCGILL BLVD # 212 Fulton County, GA","747%20RALPH%20MCGILL%20BLVD%20#%20212%20Fulton%20County,%20GA","https://www.google.com/maps/search/747%20RALPH%20MCGILL%20BLVD%20#%20212%20Fulton%20County,%20GA",33.766344,-84.362145
5047,5047,585 MC WILLIAMS RD SE UNIT 803,8/31/22,"$300,000.00 ",300000,219.2982456,1368,2021,"585 MC WILLIAMS RD SE UNIT 803 Fulton County, GA","585%20MC%20WILLIAMS%20RD%20SE%20UNIT%20803%20Fulton%20County,%20GA","https://www.google.com/maps/search/585%20MC%20WILLIAMS%20RD%20SE%20UNIT%20803%20Fulton%20County,%20GA",33.6870188,-84.3699346
5048,5048,620 GLEN IRIS DR NE # 424,8/31/22,"$380,000.00 ",380000,374.3842365,1015,2005,"620 GLEN IRIS DR NE # 424 Fulton County, GA","620%20GLEN%20IRIS%20DR%20NE%20#%20424%20Fulton%20County,%20GA","https://www.google.com/maps/search/620%20GLEN%20IRIS%20DR%20NE%20#%20424%20Fulton%20County,%20GA",33.7716274,-84.3681286
5049,5049,383 MULBERRY ROW,8/31/22,"$350,000.00 ",350000,172.2440945,2032,2020,"383 MULBERRY ROW Fulton County, GA","383%20MULBERRY%20ROW%20Fulton%20County,%20GA","https://www.google.com/maps/search/383%20MULBERRY%20ROW%20Fulton%20County,%20GA",33.6661304,-84.3840838
5050,5050,1050 DILL AVE SW,8/31/22,"$450,000.00 ",450000,340.9090909,1320,1930,"1050 DILL AVE SW Fulton County, GA","1050%20DILL%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1050%20DILL%20AVE%20SW%20Fulton%20County,%20GA",33.7181294,-84.422441
5051,5051,2673 CHENEY ST,8/31/22,"$320,000.00 ",320000,278.2608696,1150,1949,"2673 CHENEY ST Fulton County, GA","2673%20CHENEY%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/2673%20CHENEY%20ST%20Fulton%20County,%20GA",33.6824324,-84.444277
5052,5052,2719 PLANTATION DR,8/31/22,"$278,000.00 ",278000,254.1133455,1094,1955,"2719 PLANTATION DR Fulton County, GA","2719%20PLANTATION%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2719%20PLANTATION%20DR%20Fulton%20County,%20GA",33.6814157,-84.4624888
7536,7536,3820 ROSWELL RD # 711,3/10/22,"$440,000.00 ",440000,261.9047619,1680,2005,"3820 ROSWELL RD # 711 Fulton County, GA","3820%20ROSWELL%20RD%20#%20711%20Fulton%20County,%20GA","https://www.google.com/maps/search/3820%20ROSWELL%20RD%20#%20711%20Fulton%20County,%20GA",33.85877321,-84.38162974
5054,5054,215 FOND CT,8/31/22,"$230,000.00 ",230000,138.2211538,1664,1971,"215 FOND CT Fulton County, GA","215%20FOND%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/215%20FOND%20CT%20Fulton%20County,%20GA",33.5213078,-84.6561065
5055,5055,6285 HICKORY LANE CIR,8/31/22,"$257,100.00 ",257100,136.031746,1890,2004,"6285 HICKORY LANE CIR Fulton County, GA","6285%20HICKORY%20LANE%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6285%20HICKORY%20LANE%20CIR%20Fulton%20County,%20GA",33.5576372,-84.5200036
5056,5056,1810 ROCKRIDGE PL NE,8/30/22,"$572,500.00 ",572500,488.4812287,1172,1983,"1810 ROCKRIDGE PL NE Fulton County, GA","1810%20ROCKRIDGE%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1810%20ROCKRIDGE%20PL%20NE%20Fulton%20County,%20GA",33.8045866,-84.3733373
5057,5057,3180 MATHIESON DR NE UNIT 1501,8/30/22,"$1,200,000.00 ",1200000,452.8301887,2650,2001,"3180 MATHIESON DR NE UNIT 1501 Fulton County, GA","3180%20MATHIESON%20DR%20NE%20UNIT%201501%20Fulton%20County,%20GA","https://www.google.com/maps/search/3180%20MATHIESON%20DR%20NE%20UNIT%201501%20Fulton%20County,%20GA",33.8417737,-84.3775
4737,4737,3820 ROSWELL RD # 906,4/5/22,"$486,000.00 ",486000,289.2857143,1680,2005,"3820 ROSWELL RD # 906 Fulton County, GA","3820%20ROSWELL%20RD%20#%20906%20Fulton%20County,%20GA","https://www.google.com/maps/search/3820%20ROSWELL%20RD%20#%20906%20Fulton%20County,%20GA",33.85877321,-84.38162974
5059,5059,175 FIFTEENTH ST # #208,8/30/22,"$452,500.00 ",452500,375.5186722,1205,1989,"175 FIFTEENTH ST # #208 Fulton County, GA","175%20FIFTEENTH%20ST%20#%20#208%20Fulton%20County,%20GA","https://www.google.com/maps/search/175%20FIFTEENTH%20ST%20#%20#208%20Fulton%20County,%20GA",33.78829523,-84.38184291
5060,5060,1101 COLLIER RD # Q 1,8/30/22,"$280,000.00 ",280000,266.6666667,1050,1970,"1101 COLLIER RD # Q 1 Fulton County, GA","1101%20COLLIER%20RD%20#%20Q%201%20Fulton%20County,%20GA","https://www.google.com/maps/search/1101%20COLLIER%20RD%20#%20Q%201%20Fulton%20County,%20GA",33.8103045,-84.4223831
5061,5061,1521 ENGLISH ST,8/30/22,"$858,825.00 ",858825,232.8701193,3688,2021,"1521 ENGLISH ST Fulton County, GA","1521%20ENGLISH%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/1521%20ENGLISH%20ST%20Fulton%20County,%20GA",33.794252,-84.4234008
5062,5062,13 VALLEY FORGE PL NW,8/30/22,"$435,000.00 ",435000,278.8461538,1560,1979,"13 VALLEY FORGE PL NW Fulton County, GA","13%20VALLEY%20FORGE%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/13%20VALLEY%20FORGE%20PL%20NW%20Fulton%20County,%20GA",33.8235754,-84.4424652
5063,5063,8360 HIGH HAMPTON CHASE,8/30/22,"$930,000.00 ",930000,301.9480519,3080,1997,"8360 HIGH HAMPTON CHASE Fulton County, GA","8360%20HIGH%20HAMPTON%20CHASE%20Fulton%20County,%20GA","https://www.google.com/maps/search/8360%20HIGH%20HAMPTON%20CHASE%20Fulton%20County,%20GA",34.0417906,-84.2678408
3370,3370,383 SIXTH ST NE # 4,4/29/22,"$425,000.00 ",425000,393.5185185,1080,1979,"383 SIXTH ST NE # 4 Fulton County, GA","383%20SIXTH%20ST%20NE%20#%204%20Fulton%20County,%20GA","https://www.google.com/maps/search/383%20SIXTH%20ST%20NE%20#%204%20Fulton%20County,%20GA",33.77591715,-84.37488344
5065,5065,949 DELAWARE AVE SE,8/30/22,"$530,000.00 ",530000,276.3295099,1918,1950,"949 DELAWARE AVE SE Fulton County, GA","949%20DELAWARE%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/949%20DELAWARE%20AVE%20SE%20Fulton%20County,%20GA",33.7309434,-84.3565524
5066,5066,815 GREENWOOD AVE NE,8/30/22,"$765,000.00 ",765000,596.723869,1282,1920,"815 GREENWOOD AVE NE Fulton County, GA","815%20GREENWOOD%20AVE%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/815%20GREENWOOD%20AVE%20NE%20Fulton%20County,%20GA",33.7764007,-84.3607154
5067,5067,7210 AMBERLEIGH WAY,8/30/22,"$647,500.00 ",647500,181.3217586,3571,1992,"7210 AMBERLEIGH WAY Fulton County, GA","7210%20AMBERLEIGH%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/7210%20AMBERLEIGH%20WAY%20Fulton%20County,%20GA",34.0487183,-84.1483572
5068,5068,2011 MANCHESTER WAY,8/30/22,"$490,000.00 ",490000,212.6736111,2304,2006,"2011 MANCHESTER WAY Fulton County, GA","2011%20MANCHESTER%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/2011%20MANCHESTER%20WAY%20Fulton%20County,%20GA",34.0623038,-84.388669
5069,5069,5017 HEATHERWOOD CT,8/30/22,"$3,100,000.00 ",3100000,434.6606842,7132,2019,"5017 HEATHERWOOD CT Fulton County, GA","5017%20HEATHERWOOD%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/5017%20HEATHERWOOD%20CT%20Fulton%20County,%20GA",34.0457141,-84.3908202
6970,6970,4 WEST FAIR CT,3/21/22,"$450,000.00 ",450000,201.1622709,2237,1986,"4 WEST FAIR CT Fulton County, GA","4%20WEST%20FAIR%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/4%20WEST%20FAIR%20CT%20Fulton%20County,%20GA",33.95321183,-84.35489975
6018,6018,400 SEVENTEENTH ST # 2105,8/5/22,"$230,000.00 ",230000,306.6666667,750,2005,"400 SEVENTEENTH ST # 2105 Fulton County, GA","400%20SEVENTEENTH%20ST%20#%202105%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20#%202105%20Fulton%20County,%20GA",33.78957878,-84.40053465
5072,5072,1056 WESTMOOR DR NW,8/30/22,"$283,500.00 ",283500,142.4623116,1990,1954,"1056 WESTMOOR DR NW Fulton County, GA","1056%20WESTMOOR%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1056%20WESTMOOR%20DR%20NW%20Fulton%20County,%20GA",33.7593161,-84.4224171
5073,5073,1649 BEECHER ST SW,8/30/22,"$320,000.00 ",320000,170.8489055,1873,1945,"1649 BEECHER ST SW Fulton County, GA","1649%20BEECHER%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1649%20BEECHER%20ST%20SW%20Fulton%20County,%20GA",33.7339056,-84.4417542
5074,5074,2252 COLLINS DR,8/30/22,"$314,500.00 ",314500,247.4429583,1271,1955,"2252 COLLINS DR Fulton County, GA","2252%20COLLINS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2252%20COLLINS%20DR%20Fulton%20County,%20GA",33.8160035,-84.4652417
5075,5075,1829 BROOKS DR,8/30/22,"$653,000.00 ",653000,292.8251121,2230,2017,"1829 BROOKS DR Fulton County, GA","1829%20BROOKS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1829%20BROOKS%20DR%20Fulton%20County,%20GA",33.8109251,-84.4525735
5076,5076,320 OAK HILL CT,8/30/22,"$925,000.00 ",925000,230.2713468,4017,1997,"320 OAK HILL CT Fulton County, GA","320%20OAK%20HILL%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/320%20OAK%20HILL%20CT%20Fulton%20County,%20GA",34.1047098,-84.2933375
